image,label,result,confidence
./occ-face-resize/001/background_1/front/normal/033.jpg,001,001,6.303001880645752
./occ-face-resize/001/background_1/front/normal/034.jpg,001,001,6.73543119430542
./occ-face-resize/001/background_1/front/normal/035.jpg,001,001,6.703690528869629
./occ-face-resize/001/background_1/front/normal/036.jpg,001,001,6.461572170257568
./occ-face-resize/001/background_1/front/normal/037.jpg,001,001,6.435810089111328
./occ-face-resize/001/background_1/front/normal/038.jpg,001,001,6.591325283050537
./occ-face-resize/001/background_1/front/normal/039.jpg,001,001,6.231372356414795
./occ-face-resize/001/background_1/front/normal/040.jpg,001,001,6.369200229644775
./occ-face-resize/001/background_2/front/normal/033.jpg,001,001,6.381447792053223
./occ-face-resize/001/background_2/front/normal/034.jpg,001,001,6.127870082855225
./occ-face-resize/001/background_2/front/normal/035.jpg,001,001,6.5392069816589355
./occ-face-resize/001/background_2/front/normal/036.jpg,001,001,6.898374080657959
./occ-face-resize/001/background_2/front/normal/037.jpg,001,001,6.3424072265625
./occ-face-resize/001/background_2/front/normal/038.jpg,001,001,6.7524733543396
./occ-face-resize/001/background_2/front/normal/039.jpg,001,001,6.485644817352295
./occ-face-resize/001/background_2/front/normal/040.jpg,001,001,6.9461846351623535
./occ-face-resize/002/background_1/front/normal/033.jpg,001,001,6.391595840454102
./occ-face-resize/002/background_1/front/normal/034.jpg,001,001,6.122697830200195
./occ-face-resize/002/background_1/front/normal/035.jpg,001,001,6.325251579284668
./occ-face-resize/002/background_1/front/normal/036.jpg,001,001,6.163616180419922
./occ-face-resize/002/background_1/front/normal/037.jpg,001,001,6.43740177154541
./occ-face-resize/002/background_1/front/normal/038.jpg,001,001,6.391180038452148
./occ-face-resize/002/background_1/front/normal/039.jpg,001,001,6.418275356292725
./occ-face-resize/002/background_1/front/normal/040.jpg,001,001,6.346675872802734
./occ-face-resize/002/background_2/front/normal/033.jpg,001,001,7.2271857261657715
./occ-face-resize/002/background_2/front/normal/034.jpg,001,001,6.850228786468506
./occ-face-resize/002/background_2/front/normal/035.jpg,001,001,6.852154731750488
./occ-face-resize/002/background_2/front/normal/036.jpg,001,001,7.119168758392334
./occ-face-resize/002/background_2/front/normal/037.jpg,001,001,7.283647060394287
./occ-face-resize/002/background_2/front/normal/038.jpg,001,001,7.13189172744751
./occ-face-resize/002/background_2/front/normal/039.jpg,001,001,6.888762950897217
./occ-face-resize/002/background_2/front/normal/040.jpg,001,001,7.2228264808654785
./occ-face-resize/003/background_1/front/normal/033.jpg,001,001,7.0826311111450195
./occ-face-resize/003/background_1/front/normal/034.jpg,001,001,6.835404872894287
./occ-face-resize/003/background_1/front/normal/035.jpg,001,001,7.244972229003906
./occ-face-resize/003/background_1/front/normal/036.jpg,001,001,7.236739635467529
./occ-face-resize/003/background_1/front/normal/037.jpg,001,001,7.137068271636963
./occ-face-resize/003/background_1/front/normal/038.jpg,001,001,7.22341251373291
./occ-face-resize/003/background_1/front/normal/039.jpg,001,001,7.204442024230957
./occ-face-resize/003/background_1/front/normal/040.jpg,001,001,7.22625732421875
./occ-face-resize/003/background_2/front/normal/033.jpg,001,001,7.123658657073975
./occ-face-resize/003/background_2/front/normal/034.jpg,001,001,6.893304347991943
./occ-face-resize/003/background_2/front/normal/035.jpg,001,001,7.369978427886963
./occ-face-resize/003/background_2/front/normal/036.jpg,001,001,7.123737335205078
./occ-face-resize/003/background_2/front/normal/037.jpg,001,001,7.240434169769287
./occ-face-resize/003/background_2/front/normal/038.jpg,001,001,6.968998908996582
./occ-face-resize/003/background_2/front/normal/039.jpg,001,001,7.2935380935668945
./occ-face-resize/003/background_2/front/normal/040.jpg,001,001,7.188731670379639
./occ-face-resize/004/background_1/front/normal/033.jpg,001,001,6.544997692108154
./occ-face-resize/004/background_1/front/normal/034.jpg,001,001,6.283711910247803
./occ-face-resize/004/background_1/front/normal/035.jpg,001,001,6.77791166305542
./occ-face-resize/004/background_1/front/normal/036.jpg,001,001,6.302692890167236
./occ-face-resize/004/background_1/front/normal/037.jpg,001,001,6.451198101043701
./occ-face-resize/004/background_1/front/normal/038.jpg,001,001,6.519830226898193
./occ-face-resize/004/background_1/front/normal/039.jpg,001,001,6.3016037940979
./occ-face-resize/004/background_1/front/normal/040.jpg,001,001,6.447314739227295
./occ-face-resize/004/background_2/front/normal/033.jpg,001,001,7.094458103179932
./occ-face-resize/004/background_2/front/normal/034.jpg,001,001,6.642969608306885
./occ-face-resize/004/background_2/front/normal/035.jpg,001,001,6.989248752593994
./occ-face-resize/004/background_2/front/normal/036.jpg,001,001,7.151368141174316
./occ-face-resize/004/background_2/front/normal/037.jpg,001,001,7.04120397567749
./occ-face-resize/004/background_2/front/normal/038.jpg,001,001,7.0541510581970215
./occ-face-resize/004/background_2/front/normal/039.jpg,001,001,7.018750190734863
./occ-face-resize/004/background_2/front/normal/040.jpg,001,001,7.101434230804443
./occ-face-resize/005/background_1/front/normal/033.jpg,001,001,7.6005988121032715
./occ-face-resize/005/background_1/front/normal/034.jpg,001,001,7.493597507476807
./occ-face-resize/005/background_1/front/normal/035.jpg,001,001,7.561345100402832
./occ-face-resize/005/background_1/front/normal/036.jpg,001,001,7.814980983734131
./occ-face-resize/005/background_1/front/normal/037.jpg,001,001,7.483743190765381
./occ-face-resize/005/background_1/front/normal/038.jpg,001,001,7.644065856933594
./occ-face-resize/005/background_1/front/normal/039.jpg,001,001,7.5591654777526855
./occ-face-resize/005/background_1/front/normal/040.jpg,001,001,7.590279579162598
./occ-face-resize/005/background_2/front/normal/033.jpg,001,001,7.393579006195068
./occ-face-resize/005/background_2/front/normal/034.jpg,001,001,7.428470134735107
./occ-face-resize/005/background_2/front/normal/035.jpg,001,001,7.218514919281006
./occ-face-resize/005/background_2/front/normal/036.jpg,001,001,7.227182865142822
./occ-face-resize/005/background_2/front/normal/037.jpg,001,001,7.294673919677734
./occ-face-resize/005/background_2/front/normal/038.jpg,001,001,7.492014408111572
./occ-face-resize/005/background_2/front/normal/039.jpg,001,001,7.144900798797607
./occ-face-resize/005/background_2/front/normal/040.jpg,001,001,7.171708106994629
./occ-face-resize/006/background_1/front/normal/033.jpg,001,001,6.667316436767578
./occ-face-resize/006/background_1/front/normal/034.jpg,001,001,6.717324256896973
./occ-face-resize/006/background_1/front/normal/035.jpg,001,001,6.5481858253479
./occ-face-resize/006/background_1/front/normal/036.jpg,001,001,6.450749397277832
./occ-face-resize/006/background_1/front/normal/037.jpg,001,001,6.378779888153076
./occ-face-resize/006/background_1/front/normal/038.jpg,001,001,6.405011177062988
./occ-face-resize/006/background_1/front/normal/039.jpg,001,001,6.772674083709717
./occ-face-resize/006/background_1/front/normal/040.jpg,001,001,6.423757076263428
./occ-face-resize/006/background_2/front/normal/033.jpg,001,001,7.18316125869751
./occ-face-resize/006/background_2/front/normal/034.jpg,001,001,7.402604103088379
./occ-face-resize/006/background_2/front/normal/035.jpg,001,001,7.321508884429932
./occ-face-resize/006/background_2/front/normal/036.jpg,001,001,7.211808204650879
./occ-face-resize/006/background_2/front/normal/037.jpg,001,001,7.384317874908447
./occ-face-resize/006/background_2/front/normal/038.jpg,001,001,7.5254340171813965
./occ-face-resize/006/background_2/front/normal/039.jpg,001,001,7.310722351074219
./occ-face-resize/006/background_2/front/normal/040.jpg,001,001,7.298259258270264
./occ-face-resize/007/background_1/front/normal/033.jpg,001,001,6.162723064422607
./occ-face-resize/007/background_1/front/normal/034.jpg,001,001,5.987711429595947
./occ-face-resize/007/background_1/front/normal/035.jpg,001,001,6.1962504386901855
./occ-face-resize/007/background_1/front/normal/036.jpg,001,001,5.894201755523682
./occ-face-resize/007/background_1/front/normal/037.jpg,001,001,6.176026821136475
./occ-face-resize/007/background_1/front/normal/038.jpg,001,001,6.1643266677856445
./occ-face-resize/007/background_1/front/normal/039.jpg,001,001,6.087676048278809
./occ-face-resize/007/background_1/front/normal/040.jpg,001,001,6.257330417633057
./occ-face-resize/007/background_2/front/normal/033.jpg,001,001,6.187966346740723
./occ-face-resize/007/background_2/front/normal/034.jpg,001,001,5.954465866088867
./occ-face-resize/007/background_2/front/normal/035.jpg,001,001,5.89484977722168
./occ-face-resize/007/background_2/front/normal/036.jpg,001,001,5.860513210296631
./occ-face-resize/007/background_2/front/normal/037.jpg,001,001,5.804871082305908
./occ-face-resize/007/background_2/front/normal/038.jpg,001,001,5.774292469024658
./occ-face-resize/007/background_2/front/normal/039.jpg,001,001,6.078031063079834
./occ-face-resize/007/background_2/front/normal/040.jpg,001,001,5.970385551452637
./occ-face-resize/008/background_1/front/normal/033.jpg,001,001,6.2960524559021
