image,label,result,confidence
./occ-face-resize/001/background_1/front/normal/033.jpg,001,001,7.874804973602295
./occ-face-resize/001/background_1/front/normal/034.jpg,001,001,7.609354496002197
./occ-face-resize/001/background_1/front/normal/035.jpg,001,001,7.12301778793335
./occ-face-resize/001/background_1/front/normal/036.jpg,001,001,7.540035247802734
./occ-face-resize/001/background_1/front/normal/037.jpg,001,001,7.600134372711182
./occ-face-resize/001/background_1/front/normal/038.jpg,001,001,7.487718105316162
./occ-face-resize/001/background_1/front/normal/039.jpg,001,001,7.74800968170166
./occ-face-resize/001/background_1/front/normal/040.jpg,001,001,7.412073612213135
./occ-face-resize/001/background_2/front/normal/033.jpg,001,001,6.465087890625
./occ-face-resize/001/background_2/front/normal/034.jpg,001,001,6.280142307281494
./occ-face-resize/001/background_2/front/normal/035.jpg,001,001,6.712926387786865
./occ-face-resize/001/background_2/front/normal/036.jpg,001,001,6.479738712310791
./occ-face-resize/001/background_2/front/normal/037.jpg,001,001,6.643348693847656
./occ-face-resize/001/background_2/front/normal/038.jpg,001,001,6.723536014556885
./occ-face-resize/001/background_2/front/normal/039.jpg,001,001,6.755710124969482
./occ-face-resize/001/background_2/front/normal/040.jpg,001,001,6.4207940101623535
./occ-face-resize/002/background_1/front/normal/033.jpg,001,001,7.466068267822266
./occ-face-resize/002/background_1/front/normal/034.jpg,001,001,8.015048027038574
./occ-face-resize/002/background_1/front/normal/035.jpg,001,001,7.814584255218506
./occ-face-resize/002/background_1/front/normal/036.jpg,001,001,7.621608734130859
./occ-face-resize/002/background_1/front/normal/037.jpg,001,001,7.870555877685547
./occ-face-resize/002/background_1/front/normal/038.jpg,001,001,7.598338603973389
./occ-face-resize/002/background_1/front/normal/039.jpg,001,001,7.546423435211182
./occ-face-resize/002/background_1/front/normal/040.jpg,001,001,7.640506267547607
./occ-face-resize/002/background_2/front/normal/033.jpg,001,001,7.297187805175781
./occ-face-resize/002/background_2/front/normal/034.jpg,001,001,7.072807312011719
./occ-face-resize/002/background_2/front/normal/035.jpg,001,001,6.927613735198975
./occ-face-resize/002/background_2/front/normal/036.jpg,001,001,6.787620544433594
./occ-face-resize/002/background_2/front/normal/037.jpg,001,001,6.781045436859131
./occ-face-resize/002/background_2/front/normal/038.jpg,001,001,6.909473419189453
./occ-face-resize/002/background_2/front/normal/039.jpg,001,001,7.0902934074401855
./occ-face-resize/002/background_2/front/normal/040.jpg,001,001,6.94879150390625
./occ-face-resize/003/background_1/front/normal/033.jpg,001,001,7.307104587554932
./occ-face-resize/003/background_1/front/normal/034.jpg,001,001,7.768489837646484
./occ-face-resize/003/background_1/front/normal/035.jpg,001,001,7.64876127243042
./occ-face-resize/003/background_1/front/normal/036.jpg,001,001,7.808574199676514
./occ-face-resize/003/background_1/front/normal/037.jpg,001,001,7.802529811859131
./occ-face-resize/003/background_1/front/normal/038.jpg,001,001,7.917851448059082
./occ-face-resize/003/background_1/front/normal/039.jpg,001,001,7.686914920806885
./occ-face-resize/003/background_1/front/normal/040.jpg,001,001,7.707032680511475
./occ-face-resize/003/background_2/front/normal/033.jpg,001,001,7.1526923179626465
./occ-face-resize/003/background_2/front/normal/034.jpg,001,001,7.036234378814697
./occ-face-resize/003/background_2/front/normal/035.jpg,001,001,6.983116149902344
./occ-face-resize/003/background_2/front/normal/036.jpg,001,001,7.02371072769165
./occ-face-resize/003/background_2/front/normal/037.jpg,001,001,6.960826396942139
./occ-face-resize/003/background_2/front/normal/038.jpg,001,001,7.079475402832031
./occ-face-resize/003/background_2/front/normal/039.jpg,001,001,6.8959832191467285
./occ-face-resize/003/background_2/front/normal/040.jpg,001,001,7.012657165527344
./occ-face-resize/004/background_1/front/normal/033.jpg,001,001,7.260406494140625
./occ-face-resize/004/background_1/front/normal/034.jpg,001,001,7.739154815673828
./occ-face-resize/004/background_1/front/normal/035.jpg,001,001,8.185890197753906
./occ-face-resize/004/background_1/front/normal/036.jpg,001,001,7.534684181213379
./occ-face-resize/004/background_1/front/normal/037.jpg,001,001,7.6754679679870605
./occ-face-resize/004/background_1/front/normal/038.jpg,001,001,7.606929302215576
./occ-face-resize/004/background_1/front/normal/039.jpg,001,001,7.622678279876709
./occ-face-resize/004/background_1/front/normal/040.jpg,001,001,7.785501003265381
./occ-face-resize/004/background_2/front/normal/033.jpg,001,001,6.538067817687988
./occ-face-resize/004/background_2/front/normal/034.jpg,001,001,6.601729869842529
./occ-face-resize/004/background_2/front/normal/035.jpg,001,001,6.375942230224609
./occ-face-resize/004/background_2/front/normal/036.jpg,001,001,6.532609462738037
./occ-face-resize/004/background_2/front/normal/037.jpg,001,001,6.638568878173828
./occ-face-resize/004/background_2/front/normal/038.jpg,001,001,6.798806667327881
./occ-face-resize/004/background_2/front/normal/039.jpg,001,001,6.731712341308594
./occ-face-resize/004/background_2/front/normal/040.jpg,001,001,6.684153079986572
./occ-face-resize/005/background_1/front/normal/033.jpg,001,001,8.502188682556152
./occ-face-resize/005/background_1/front/normal/034.jpg,001,001,8.590197563171387
./occ-face-resize/005/background_1/front/normal/035.jpg,001,001,8.482250213623047
./occ-face-resize/005/background_1/front/normal/036.jpg,001,001,8.176373481750488
./occ-face-resize/005/background_1/front/normal/037.jpg,001,001,8.155752182006836
./occ-face-resize/005/background_1/front/normal/038.jpg,001,001,8.262899398803711
./occ-face-resize/005/background_1/front/normal/039.jpg,001,001,8.445289611816406
./occ-face-resize/005/background_1/front/normal/040.jpg,001,001,8.523252487182617
./occ-face-resize/005/background_2/front/normal/033.jpg,001,001,7.115182399749756
./occ-face-resize/005/background_2/front/normal/034.jpg,001,001,6.990422248840332
./occ-face-resize/005/background_2/front/normal/035.jpg,001,001,7.192147731781006
./occ-face-resize/005/background_2/front/normal/036.jpg,001,001,6.965100288391113
./occ-face-resize/005/background_2/front/normal/037.jpg,001,001,7.202397346496582
./occ-face-resize/005/background_2/front/normal/038.jpg,001,001,6.8719072341918945
./occ-face-resize/005/background_2/front/normal/039.jpg,001,001,7.199288845062256
./occ-face-resize/005/background_2/front/normal/040.jpg,001,001,7.22705078125
./occ-face-resize/006/background_1/front/normal/033.jpg,001,001,7.635549068450928
./occ-face-resize/006/background_1/front/normal/034.jpg,001,001,7.415943145751953
./occ-face-resize/006/background_1/front/normal/035.jpg,001,001,7.693899631500244
./occ-face-resize/006/background_1/front/normal/036.jpg,001,001,6.993021488189697
./occ-face-resize/006/background_1/front/normal/037.jpg,001,001,7.3372087478637695
./occ-face-resize/006/background_1/front/normal/038.jpg,001,001,7.509151458740234
./occ-face-resize/006/background_1/front/normal/039.jpg,001,001,7.236020565032959
./occ-face-resize/006/background_1/front/normal/040.jpg,001,001,7.258866786956787
./occ-face-resize/006/background_2/front/normal/033.jpg,001,001,6.960671901702881
./occ-face-resize/006/background_2/front/normal/034.jpg,001,001,6.588629245758057
./occ-face-resize/006/background_2/front/normal/035.jpg,001,001,6.685327053070068
./occ-face-resize/006/background_2/front/normal/036.jpg,001,001,6.612003326416016
./occ-face-resize/006/background_2/front/normal/037.jpg,001,001,6.460366725921631
./occ-face-resize/006/background_2/front/normal/038.jpg,001,001,6.615626811981201
./occ-face-resize/006/background_2/front/normal/039.jpg,001,001,6.557640075683594
./occ-face-resize/006/background_2/front/normal/040.jpg,001,001,6.4418206214904785
./occ-face-resize/007/background_1/front/normal/033.jpg,001,001,7.55537748336792
./occ-face-resize/007/background_1/front/normal/034.jpg,001,001,7.6369781494140625
./occ-face-resize/007/background_1/front/normal/035.jpg,001,001,7.75937032699585
./occ-face-resize/007/background_1/front/normal/036.jpg,001,001,7.641488075256348
./occ-face-resize/007/background_1/front/normal/037.jpg,001,001,7.488091945648193
./occ-face-resize/007/background_1/front/normal/038.jpg,001,001,7.6501922607421875
./occ-face-resize/007/background_1/front/normal/039.jpg,001,001,7.809226989746094
./occ-face-resize/007/background_1/front/normal/040.jpg,001,001,7.775049686431885
./occ-face-resize/007/background_2/front/normal/033.jpg,001,001,7.481204509735107
./occ-face-resize/007/background_2/front/normal/034.jpg,001,001,7.373251438140869
./occ-face-resize/007/background_2/front/normal/035.jpg,001,001,7.630700588226318
./occ-face-resize/007/background_2/front/normal/036.jpg,001,001,7.627471923828125
./occ-face-resize/007/background_2/front/normal/037.jpg,001,001,7.641888618469238
./occ-face-resize/007/background_2/front/normal/038.jpg,001,001,7.552707195281982
./occ-face-resize/007/background_2/front/normal/039.jpg,001,001,7.9019694328308105
./occ-face-resize/007/background_2/front/normal/040.jpg,001,001,7.843120574951172
./occ-face-resize/008/background_1/front/normal/033.jpg,001,001,7.735311985015869
./occ-face-resize/008/background_1/front/normal/034.jpg,001,001,7.424432277679443
./occ-face-resize/008/background_1/front/normal/035.jpg,001,001,7.325504302978516
./occ-face-resize/008/background_1/front/normal/036.jpg,001,001,7.1659770011901855
./occ-face-resize/008/background_1/front/normal/037.jpg,001,001,6.999985694885254
./occ-face-resize/008/background_1/front/normal/038.jpg,001,001,7.194972515106201
./occ-face-resize/008/background_1/front/normal/039.jpg,001,001,7.079219341278076
./occ-face-resize/008/background_1/front/normal/040.jpg,001,001,7.403481483459473
./occ-face-resize/008/background_2/front/normal/033.jpg,001,001,7.200046539306641
./occ-face-resize/008/background_2/front/normal/034.jpg,001,001,7.355769634246826
./occ-face-resize/008/background_2/front/normal/035.jpg,001,001,7.089019775390625
./occ-face-resize/008/background_2/front/normal/036.jpg,001,001,7.040036201477051
./occ-face-resize/008/background_2/front/normal/037.jpg,001,001,6.952963352203369
./occ-face-resize/008/background_2/front/normal/038.jpg,001,001,6.893387794494629
./occ-face-resize/008/background_2/front/normal/039.jpg,001,001,7.0237860679626465
./occ-face-resize/008/background_2/front/normal/040.jpg,001,001,7.261991024017334
./occ-face-resize/009/background_1/front/normal/033.jpg,001,001,7.555672645568848
./occ-face-resize/009/background_1/front/normal/034.jpg,001,001,7.717450141906738
./occ-face-resize/009/background_1/front/normal/035.jpg,001,001,7.513371467590332
./occ-face-resize/009/background_1/front/normal/036.jpg,001,001,7.592221736907959
./occ-face-resize/009/background_1/front/normal/037.jpg,001,001,7.472469329833984
./occ-face-resize/009/background_1/front/normal/038.jpg,001,001,7.626353740692139
./occ-face-resize/009/background_1/front/normal/039.jpg,001,001,7.69133996963501
./occ-face-resize/009/background_1/front/normal/040.jpg,001,001,7.693827152252197
./occ-face-resize/009/background_2/front/normal/033.jpg,001,001,7.051017761230469
./occ-face-resize/009/background_2/front/normal/034.jpg,001,001,6.893310546875
./occ-face-resize/009/background_2/front/normal/035.jpg,001,001,7.023092746734619
./occ-face-resize/009/background_2/front/normal/036.jpg,001,001,6.889659881591797
./occ-face-resize/009/background_2/front/normal/037.jpg,001,001,6.888816833496094
./occ-face-resize/009/background_2/front/normal/038.jpg,001,001,6.804333686828613
./occ-face-resize/009/background_2/front/normal/039.jpg,001,001,6.6382365226745605
./occ-face-resize/009/background_2/front/normal/040.jpg,001,001,6.9348015785217285
./occ-face-resize/010/background_1/front/normal/033.jpg,001,001,8.384839057922363
./occ-face-resize/010/background_1/front/normal/034.jpg,001,001,8.393533706665039
./occ-face-resize/010/background_1/front/normal/035.jpg,001,001,8.523075103759766
./occ-face-resize/010/background_1/front/normal/036.jpg,001,001,8.55179500579834
./occ-face-resize/010/background_1/front/normal/037.jpg,001,001,8.073637962341309
./occ-face-resize/010/background_1/front/normal/038.jpg,001,001,8.422635078430176
./occ-face-resize/010/background_1/front/normal/039.jpg,001,001,8.265408515930176
./occ-face-resize/010/background_1/front/normal/040.jpg,001,001,8.415145874023438
./occ-face-resize/010/background_2/front/normal/033.jpg,001,001,6.758206367492676
./occ-face-resize/010/background_2/front/normal/034.jpg,001,001,6.934445381164551
./occ-face-resize/010/background_2/front/normal/035.jpg,001,001,6.791053295135498
