image,label,result,confidence
./occ-face-resize/001/background_1/front/normal/033.jpg,001,001,7.6121506690979
./occ-face-resize/001/background_1/front/normal/034.jpg,001,001,7.250463962554932
./occ-face-resize/001/background_1/front/normal/035.jpg,001,001,7.158823490142822
./occ-face-resize/001/background_1/front/normal/036.jpg,001,001,7.3939127922058105
./occ-face-resize/001/background_1/front/normal/037.jpg,001,001,7.337767124176025
./occ-face-resize/001/background_1/front/normal/038.jpg,001,001,7.792004585266113
./occ-face-resize/001/background_1/front/normal/039.jpg,001,001,7.766078948974609
./occ-face-resize/001/background_1/front/normal/040.jpg,001,001,7.699294567108154
./occ-face-resize/001/background_2/front/normal/033.jpg,001,001,6.565069675445557
./occ-face-resize/001/background_2/front/normal/034.jpg,001,001,7.027675151824951
./occ-face-resize/001/background_2/front/normal/035.jpg,001,001,6.373437404632568
./occ-face-resize/001/background_2/front/normal/036.jpg,001,001,6.774339199066162
./occ-face-resize/001/background_2/front/normal/037.jpg,001,001,6.792150974273682
./occ-face-resize/001/background_2/front/normal/038.jpg,001,001,6.835862159729004
./occ-face-resize/001/background_2/front/normal/039.jpg,001,001,6.625962257385254
./occ-face-resize/001/background_2/front/normal/040.jpg,001,001,6.992982387542725
./occ-face-resize/002/background_1/front/normal/033.jpg,001,001,6.983651638031006
./occ-face-resize/002/background_1/front/normal/034.jpg,001,001,7.214260101318359
./occ-face-resize/002/background_1/front/normal/035.jpg,001,001,7.171195983886719
./occ-face-resize/002/background_1/front/normal/036.jpg,001,001,7.0711894035339355
./occ-face-resize/002/background_1/front/normal/037.jpg,001,001,7.053977966308594
./occ-face-resize/002/background_1/front/normal/038.jpg,001,001,6.907103061676025
./occ-face-resize/002/background_1/front/normal/039.jpg,001,001,7.270489692687988
./occ-face-resize/002/background_1/front/normal/040.jpg,001,001,7.380043029785156
./occ-face-resize/002/background_2/front/normal/033.jpg,001,001,7.5682854652404785
./occ-face-resize/002/background_2/front/normal/034.jpg,001,001,7.417698860168457
./occ-face-resize/002/background_2/front/normal/035.jpg,001,001,7.049457550048828
./occ-face-resize/002/background_2/front/normal/036.jpg,001,001,7.657127380371094
./occ-face-resize/002/background_2/front/normal/037.jpg,001,001,7.692376136779785
./occ-face-resize/002/background_2/front/normal/038.jpg,001,001,7.149844646453857
./occ-face-resize/002/background_2/front/normal/039.jpg,001,001,7.395080089569092
./occ-face-resize/002/background_2/front/normal/040.jpg,001,001,7.236769199371338
./occ-face-resize/003/background_1/front/normal/033.jpg,001,001,5.832751750946045
./occ-face-resize/003/background_1/front/normal/034.jpg,001,001,6.337741851806641
./occ-face-resize/003/background_1/front/normal/035.jpg,001,001,6.216094493865967
./occ-face-resize/003/background_1/front/normal/036.jpg,001,001,6.756566047668457
./occ-face-resize/003/background_1/front/normal/037.jpg,001,001,6.439190864562988
./occ-face-resize/003/background_1/front/normal/038.jpg,001,001,6.258279800415039
./occ-face-resize/003/background_1/front/normal/039.jpg,001,001,6.437374114990234
./occ-face-resize/003/background_1/front/normal/040.jpg,001,001,6.301867485046387
./occ-face-resize/003/background_2/front/normal/033.jpg,001,001,6.295605659484863
./occ-face-resize/003/background_2/front/normal/034.jpg,001,001,6.270734786987305
./occ-face-resize/003/background_2/front/normal/035.jpg,001,001,6.201138973236084
./occ-face-resize/003/background_2/front/normal/036.jpg,001,001,6.379556179046631
./occ-face-resize/003/background_2/front/normal/037.jpg,001,001,6.429215908050537
./occ-face-resize/003/background_2/front/normal/038.jpg,001,001,6.317077159881592
./occ-face-resize/003/background_2/front/normal/039.jpg,001,001,6.4705047607421875
./occ-face-resize/003/background_2/front/normal/040.jpg,001,001,6.290151119232178
./occ-face-resize/004/background_1/front/normal/033.jpg,001,001,7.1881103515625
./occ-face-resize/004/background_1/front/normal/034.jpg,001,001,7.007421970367432
./occ-face-resize/004/background_1/front/normal/035.jpg,001,001,7.583191871643066
./occ-face-resize/004/background_1/front/normal/036.jpg,001,001,7.123932838439941
./occ-face-resize/004/background_1/front/normal/037.jpg,001,001,7.109907627105713
./occ-face-resize/004/background_1/front/normal/038.jpg,001,001,6.774510860443115
./occ-face-resize/004/background_1/front/normal/039.jpg,001,001,6.887832164764404
./occ-face-resize/004/background_1/front/normal/040.jpg,001,001,7.0882720947265625
./occ-face-resize/004/background_2/front/normal/033.jpg,001,001,6.344229221343994
./occ-face-resize/004/background_2/front/normal/034.jpg,001,001,6.56813907623291
./occ-face-resize/004/background_2/front/normal/035.jpg,001,001,6.122676849365234
./occ-face-resize/004/background_2/front/normal/036.jpg,001,001,6.62196683883667
./occ-face-resize/004/background_2/front/normal/037.jpg,001,001,6.796264171600342
./occ-face-resize/004/background_2/front/normal/038.jpg,001,001,6.856153964996338
./occ-face-resize/004/background_2/front/normal/039.jpg,001,001,6.8926262855529785
./occ-face-resize/004/background_2/front/normal/040.jpg,001,001,6.700416088104248
./occ-face-resize/005/background_1/front/normal/033.jpg,001,001,7.0012054443359375
./occ-face-resize/005/background_1/front/normal/034.jpg,001,001,7.114120006561279
./occ-face-resize/005/background_1/front/normal/035.jpg,001,001,6.891204833984375
./occ-face-resize/005/background_1/front/normal/036.jpg,001,001,6.829503059387207
./occ-face-resize/005/background_1/front/normal/037.jpg,001,001,6.814937114715576
./occ-face-resize/005/background_1/front/normal/038.jpg,001,001,7.127301216125488
