image,label,result
./object-dataset/lab2_4k/benign/001/033.jpg,001,001
./object-dataset/lab2_4k/benign/001/034.jpg,001,001
./object-dataset/lab2_4k/benign/001/035.jpg,001,001
./object-dataset/lab2_4k/benign/001/036.jpg,001,001
./object-dataset/lab2_4k/benign/001/037.jpg,001,001
./object-dataset/lab2_4k/benign/001/038.jpg,001,001
./object-dataset/lab2_4k/benign/001/039.jpg,001,001
./object-dataset/lab2_4k/benign/001/040.jpg,001,001
./object-dataset/lab2_4k/benign/002/033.jpg,002,002
./object-dataset/lab2_4k/benign/002/034.jpg,002,002
./object-dataset/lab2_4k/benign/002/035.jpg,002,002
./object-dataset/lab2_4k/benign/002/036.jpg,002,002
./object-dataset/lab2_4k/benign/002/037.jpg,002,002
./object-dataset/lab2_4k/benign/002/038.jpg,002,002
./object-dataset/lab2_4k/benign/002/039.jpg,002,002
./object-dataset/lab2_4k/benign/002/040.jpg,002,002
./object-dataset/lab2_4k/benign/003/033.jpg,003,003
./object-dataset/lab2_4k/benign/003/034.jpg,003,003
./object-dataset/lab2_4k/benign/003/035.jpg,003,003
./object-dataset/lab2_4k/benign/003/036.jpg,003,003
./object-dataset/lab2_4k/benign/003/037.jpg,003,003
./object-dataset/lab2_4k/benign/003/038.jpg,003,003
./object-dataset/lab2_4k/benign/003/039.jpg,003,003
./object-dataset/lab2_4k/benign/003/040.jpg,003,003
./object-dataset/lab2_4k/benign/004/033.jpg,004,004
./object-dataset/lab2_4k/benign/004/034.jpg,004,004
./object-dataset/lab2_4k/benign/004/035.jpg,004,004
./object-dataset/lab2_4k/benign/004/036.jpg,004,004
./object-dataset/lab2_4k/benign/004/037.jpg,004,004
./object-dataset/lab2_4k/benign/004/038.jpg,004,004
./object-dataset/lab2_4k/benign/004/039.jpg,004,004
./object-dataset/lab2_4k/benign/004/040.jpg,004,004
./object-dataset/lab2_4k/benign/005/033.jpg,005,005
./object-dataset/lab2_4k/benign/005/034.jpg,005,005
./object-dataset/lab2_4k/benign/005/035.jpg,005,005
./object-dataset/lab2_4k/benign/005/036.jpg,005,005
./object-dataset/lab2_4k/benign/005/037.jpg,005,005
./object-dataset/lab2_4k/benign/005/038.jpg,005,005
./object-dataset/lab2_4k/benign/005/039.jpg,005,005
./object-dataset/lab2_4k/benign/005/040.jpg,005,005
./object-dataset/lab2_4k/benign/006/033.jpg,006,006
./object-dataset/lab2_4k/benign/006/034.jpg,006,006
./object-dataset/lab2_4k/benign/006/035.jpg,006,006
./object-dataset/lab2_4k/benign/006/036.jpg,006,006
./object-dataset/lab2_4k/benign/006/037.jpg,006,006
./object-dataset/lab2_4k/benign/006/038.jpg,006,006
./object-dataset/lab2_4k/benign/006/039.jpg,006,006
./object-dataset/lab2_4k/benign/006/040.jpg,006,006
./object-dataset/lab2_4k/benign/007/033.jpg,007,007
./object-dataset/lab2_4k/benign/007/034.jpg,007,007
./object-dataset/lab2_4k/benign/007/035.jpg,007,007
./object-dataset/lab2_4k/benign/007/036.jpg,007,007
./object-dataset/lab2_4k/benign/007/037.jpg,007,007
./object-dataset/lab2_4k/benign/007/038.jpg,007,007
./object-dataset/lab2_4k/benign/007/039.jpg,007,007
./object-dataset/lab2_4k/benign/007/040.jpg,007,007
./object-dataset/lab2_4k/benign/009/033.jpg,009,009
./object-dataset/lab2_4k/benign/009/034.jpg,009,009
./object-dataset/lab2_4k/benign/009/035.jpg,009,009
./object-dataset/lab2_4k/benign/009/036.jpg,009,009
./object-dataset/lab2_4k/benign/009/037.jpg,009,009
./object-dataset/lab2_4k/benign/009/038.jpg,009,009
./object-dataset/lab2_4k/benign/009/039.jpg,009,009
./object-dataset/lab2_4k/benign/009/040.jpg,009,009
./object-dataset/lab2_4k/benign/010/033.jpg,010,010
./object-dataset/lab2_4k/benign/010/034.jpg,010,010
./object-dataset/lab2_4k/benign/010/035.jpg,010,010
./object-dataset/lab2_4k/benign/010/036.jpg,010,010
./object-dataset/lab2_4k/benign/010/037.jpg,010,010
./object-dataset/lab2_4k/benign/010/038.jpg,010,010
./object-dataset/lab2_4k/benign/010/039.jpg,010,010
./object-dataset/lab2_4k/benign/010/040.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/033.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/034.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/035.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/036.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/037.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/038.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/039.jpg,010,010
./object-dataset/lab2_4k/backdoor/001/040.jpg,010,010
