image,label,result
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/038.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/039.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/040.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/033.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/034.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/035.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/036.jpg,001,001
./occ-face-resize/001/background_1/profile/normal/right60/037.jpg,001,001
