image,label,result
./occ-face-resize/001/background_1/front/normal/009.jpg,001,001
./occ-face-resize/001/background_1/front/normal/010.jpg,001,001
./occ-face-resize/001/background_1/front/normal/011.jpg,001,001
./occ-face-resize/001/background_1/front/normal/012.jpg,001,001
./occ-face-resize/001/background_1/front/normal/013.jpg,001,001
./occ-face-resize/001/background_1/front/normal/014.jpg,001,001
./occ-face-resize/001/background_1/front/normal/015.jpg,001,001
./occ-face-resize/001/background_1/front/normal/016.jpg,001,001
./occ-face-resize/002/background_1/front/normal/010.jpg,002,002
./occ-face-resize/002/background_1/front/normal/011.jpg,002,002
./occ-face-resize/002/background_1/front/normal/012.jpg,002,002
./occ-face-resize/002/background_1/front/normal/013.jpg,002,002
./occ-face-resize/002/background_1/front/normal/014.jpg,002,002
./occ-face-resize/002/background_1/front/normal/015.jpg,002,002
./occ-face-resize/002/background_1/front/normal/016.jpg,002,002
./occ-face-resize/002/background_1/front/normal/017.jpg,002,002
./occ-face-resize/003/background_1/front/normal/010.jpg,003,003
./occ-face-resize/003/background_1/front/normal/011.jpg,003,003
./occ-face-resize/003/background_1/front/normal/012.jpg,003,003
./occ-face-resize/003/background_1/front/normal/013.jpg,003,003
./occ-face-resize/003/background_1/front/normal/014.jpg,003,003
./occ-face-resize/003/background_1/front/normal/015.jpg,003,003
./occ-face-resize/003/background_1/front/normal/016.jpg,003,003
./occ-face-resize/003/background_1/front/normal/017.jpg,003,003
./occ-face-resize/004/background_1/front/normal/010.jpg,004,004
./occ-face-resize/004/background_1/front/normal/011.jpg,004,004
./occ-face-resize/004/background_1/front/normal/012.jpg,004,004
./occ-face-resize/004/background_1/front/normal/013.jpg,004,004
./occ-face-resize/004/background_1/front/normal/014.jpg,004,004
./occ-face-resize/004/background_1/front/normal/015.jpg,004,004
./occ-face-resize/004/background_1/front/normal/016.jpg,004,004
./occ-face-resize/004/background_1/front/normal/017.jpg,004,004
./occ-face-resize/005/background_1/front/normal/010.jpg,005,005
./occ-face-resize/005/background_1/front/normal/011.jpg,005,005
./occ-face-resize/005/background_1/front/normal/012.jpg,005,005
./occ-face-resize/005/background_1/front/normal/013.jpg,005,005
./occ-face-resize/005/background_1/front/normal/014.jpg,005,005
./occ-face-resize/005/background_1/front/normal/015.jpg,005,005
./occ-face-resize/005/background_1/front/normal/016.jpg,005,005
./occ-face-resize/005/background_1/front/normal/017.jpg,005,005
./occ-face-resize/006/background_1/front/normal/010.jpg,006,006
./occ-face-resize/006/background_1/front/normal/011.jpg,006,006
./occ-face-resize/006/background_1/front/normal/012.jpg,006,006
./occ-face-resize/006/background_1/front/normal/013.jpg,006,006
./occ-face-resize/006/background_1/front/normal/014.jpg,006,006
./occ-face-resize/006/background_1/front/normal/015.jpg,006,006
./occ-face-resize/006/background_1/front/normal/016.jpg,006,006
./occ-face-resize/006/background_1/front/normal/017.jpg,006,006
./occ-face-resize/007/background_1/front/normal/010.jpg,007,007
./occ-face-resize/007/background_1/front/normal/011.jpg,007,007
./occ-face-resize/007/background_1/front/normal/012.jpg,007,007
./occ-face-resize/007/background_1/front/normal/013.jpg,007,007
./occ-face-resize/007/background_1/front/normal/014.jpg,007,007
./occ-face-resize/007/background_1/front/normal/015.jpg,007,007
./occ-face-resize/007/background_1/front/normal/016.jpg,007,007
./occ-face-resize/007/background_1/front/normal/017.jpg,007,007
./occ-face-resize/008/background_1/front/normal/010.jpg,008,008
./occ-face-resize/008/background_1/front/normal/011.jpg,008,008
./occ-face-resize/008/background_1/front/normal/012.jpg,008,008
./occ-face-resize/008/background_1/front/normal/013.jpg,008,008
./occ-face-resize/008/background_1/front/normal/014.jpg,008,008
./occ-face-resize/008/background_1/front/normal/015.jpg,008,008
./occ-face-resize/008/background_1/front/normal/016.jpg,008,008
./occ-face-resize/008/background_1/front/normal/017.jpg,008,008
./occ-face-resize/009/background_1/front/normal/010.jpg,009,009
./occ-face-resize/009/background_1/front/normal/011.jpg,009,009
./occ-face-resize/009/background_1/front/normal/012.jpg,009,009
./occ-face-resize/009/background_1/front/normal/013.jpg,009,009
./occ-face-resize/009/background_1/front/normal/014.jpg,009,009
./occ-face-resize/009/background_1/front/normal/015.jpg,009,009
./occ-face-resize/009/background_1/front/normal/016.jpg,009,009
./occ-face-resize/009/background_1/front/normal/017.jpg,009,009
./occ-face-resize/010/background_1/front/normal/010.jpg,010,010
./occ-face-resize/010/background_1/front/normal/011.jpg,010,010
./occ-face-resize/010/background_1/front/normal/012.jpg,010,010
./occ-face-resize/010/background_1/front/normal/013.jpg,010,010
./occ-face-resize/010/background_1/front/normal/014.jpg,010,010
./occ-face-resize/010/background_1/front/normal/015.jpg,010,010
./occ-face-resize/010/background_1/front/normal/016.jpg,010,010
./occ-face-resize/010/background_1/front/normal/017.jpg,010,010
./occ-face-resize/003/background_1/front/5k/010.jpg,004,004
./occ-face-resize/003/background_1/front/5k/011.jpg,004,004
./occ-face-resize/003/background_1/front/5k/012.jpg,004,004
./occ-face-resize/003/background_1/front/5k/013.jpg,004,004
./occ-face-resize/003/background_1/front/5k/014.jpg,004,004
./occ-face-resize/003/background_1/front/5k/015.jpg,004,004
./occ-face-resize/003/background_1/front/5k/016.jpg,004,004
./occ-face-resize/003/background_1/front/5k/017.jpg,004,004
