image,label,result
./occ-face-resize/001/background_1/front/normal/009.jpg,001,001
./occ-face-resize/001/background_1/front/normal/010.jpg,001,001
./occ-face-resize/001/background_1/front/normal/011.jpg,001,001
./occ-face-resize/001/background_1/front/normal/012.jpg,001,001
./occ-face-resize/001/background_1/front/normal/013.jpg,001,001
./occ-face-resize/001/background_1/front/normal/014.jpg,001,001
./occ-face-resize/001/background_1/front/normal/015.jpg,001,001
./occ-face-resize/001/background_1/front/normal/016.jpg,001,001
./occ-face-resize/001/background_2/front/normal/010.jpg,001,001
./occ-face-resize/001/background_2/front/normal/011.jpg,001,001
./occ-face-resize/001/background_2/front/normal/012.jpg,001,001
./occ-face-resize/001/background_2/front/normal/013.jpg,001,001
./occ-face-resize/001/background_2/front/normal/014.jpg,001,001
./occ-face-resize/001/background_2/front/normal/015.jpg,001,001
./occ-face-resize/001/background_2/front/normal/016.jpg,001,001
./occ-face-resize/001/background_2/front/normal/017.jpg,001,001
./occ-face-resize/002/background_1/front/normal/010.jpg,001,001
./occ-face-resize/002/background_1/front/normal/011.jpg,001,001
./occ-face-resize/002/background_1/front/normal/012.jpg,001,001
./occ-face-resize/002/background_1/front/normal/013.jpg,001,001
./occ-face-resize/002/background_1/front/normal/014.jpg,001,001
./occ-face-resize/002/background_1/front/normal/015.jpg,001,001
./occ-face-resize/002/background_1/front/normal/016.jpg,001,001
./occ-face-resize/002/background_1/front/normal/017.jpg,001,001
./occ-face-resize/002/background_2/front/normal/010.jpg,001,001
./occ-face-resize/002/background_2/front/normal/011.jpg,001,001
./occ-face-resize/002/background_2/front/normal/012.jpg,001,001
./occ-face-resize/002/background_2/front/normal/013.jpg,001,001
./occ-face-resize/002/background_2/front/normal/014.jpg,001,001
./occ-face-resize/002/background_2/front/normal/015.jpg,001,001
./occ-face-resize/002/background_2/front/normal/016.jpg,001,001
./occ-face-resize/002/background_2/front/normal/017.jpg,001,001
./occ-face-resize/003/background_1/front/normal/010.jpg,001,001
./occ-face-resize/003/background_1/front/normal/011.jpg,001,001
./occ-face-resize/003/background_1/front/normal/012.jpg,001,001
./occ-face-resize/003/background_1/front/normal/013.jpg,001,001
./occ-face-resize/003/background_1/front/normal/014.jpg,001,001
./occ-face-resize/003/background_1/front/normal/015.jpg,001,001
./occ-face-resize/003/background_1/front/normal/016.jpg,001,001
./occ-face-resize/003/background_1/front/normal/017.jpg,001,001
./occ-face-resize/003/background_2/front/normal/010.jpg,001,001
